date,close,open,high,low,volume,return_1,log_return_1,ma_5,ma_10,ma_20,ma_50,volatility_5,volatility_10,volatility_20,close_ma5_ratio,close_ma10_ratio,close_ma20_ratio,momentum_5,momentum_10,hl_range,oc_return,volume_change,volume_ma_10,volume_ratio_10
2010-02-19,7.202493,7.209279,7.257136,7.182493,415734279.73428,-0.006199170711898794,-0.006218465352500869,7.2209068,7.108864199999999,7.1042000000000005,,0.008868485903261744,0.01029342017970141,0.022340736915726377,0.9974499324655457,1.0131707115744313,1.0138358998902057,0.01510045311365893,0.05009110761137103,0.010363494973198866,-0.0009412869164864956,-0.01676956027641563,535653964.45396435,0.776124713569649
2010-02-22,7.157707,7.226421,7.232136,7.113921,390825062.825063,-0.006218124752082277,-0.0062375378068352735,7.221164,7.1265642,7.108960699999999,,0.009016147843054113,0.009756575488663021,0.019305373241095092,0.9912123585615837,1.0043699599310423,1.0068570220116706,0.00017969876283130404,0.025355597935853735,0.01651576405684101,-0.009508718077731694,-0.059916196771500174,489705845.70584553,0.798081269096841
2010-02-23,7.037814,7.14285,7.19035,6.989636,575313467.313467,-0.016750196676114326,-0.016892067696797335,7.1758712000000004,7.137060600000001,7.09821785,,0.0067158252979088945,0.01120988000029061,0.018659679147908413,0.9807609144378177,0.9860941912136768,0.9914902794931829,-0.03117501835695169,0.015140093900776641,0.028519366951158358,-0.014705054705054723,0.4720485507117613,499410297.01029694,1.15198559332389
2010-02-24,7.166279,7.079636,7.194279,7.065707,460565964.565965,0.018253537248924312,0.01808894139149209,7.1623428,7.153010599999999,7.088782149999998,,0.013018889065606526,0.012115129941050738,0.018862169821703512,1.0005495687807626,1.0018549392335587,1.0109323221337818,-0.009350668883445046,0.022763669297975575,0.01794124956619748,0.012238341067252677,-0.19945214090561236,482178418.9784188,0.9551774746405207
2010-02-25,7.214279,7.049279,7.244993,7.031779,665396949.396949,0.0066980367356614945,0.006675704553327103,7.155714399999999,7.1775963,7.078275049999999,,0.013529268334499672,0.011853766839423411,0.018791161364701256,1.0081843121072582,1.0051107220950837,1.0192142787669718,-0.004572937048917147,0.03528158885899857,0.02955444334769972,0.02340664910553264,0.4447375633238895,511681989.68198967,1.3004111202164712
2010-02-26,7.30785,7.22785,7.327493,7.214279,507460747.460747,0.012970249695083869,0.012886856321051944,7.1767858,7.1988463,7.087792899999999,,0.014324763641740923,0.011231899637800469,0.016476683530255904,1.0182622421307321,1.0151418290455791,1.0310473377403566,0.014627851772990308,0.02994919207650093,0.015492107801884173,0.011068298318310434,-0.2373563661200131,507393648.19364816,1.0001322430175028
2010-03-01,7.463921,7.348207,7.482135,7.337493,550093282.093282,0.021356623357075,0.02113176649828816,7.2380286,7.2295963,7.118019649999999,,0.015175858538482634,0.012580249246568849,0.014447699323865021,1.0312091057501487,1.0324118650995768,1.0485951664940967,0.04278101911687626,0.042968405575915636,0.019378822471459726,0.015747242830802078,0.08401149221070092,496856148.45614845,1.1071479819713494
2010-03-02,7.458921,7.497493,7.529635,7.419278,566545174.545175,-0.0006698891909493465,-0.0006701136669683928,7.3222499999999995,7.2490606,7.1432339,,0.008886003004082994,0.012054747092722974,0.014307018935780966,1.0186651643961897,1.0289500131920541,1.0441938629505048,0.05983491464821333,0.02679454172871698,0.014795303503013316,-0.005144653019349304,0.02990745931178851,499115507.115507,1.1350983218681345
2010-03-03,7.476064,7.462135,7.49535,7.426421,372239148.239148,0.002298321700953787,0.002295684599465365,7.384207000000001,7.2732749,7.167287450000001,,0.008818530869923869,0.0118149251228785,0.01430013080213954,1.0124396566889307,1.027881401815295,1.0430813682518063,0.04322815229493582,0.033473271272937755,0.009219958523629519,0.0018666239621770552,-0.3429665188870714,492699894.2998942,0.755508885927577
2010-03-04,7.52535,7.474278,7.53285,7.451064,366040110.04011,0.00659250643119158,0.0065708708968787236,7.4464212000000005,7.3010678,7.18778745,,0.008824138095289246,0.011843004052604687,0.013954706267936113,1.01059956157194,1.0307190956369423,1.046963346140682,0.04311879260560891,0.038348676032481155,0.01086806593713251,0.006833034575379783,-0.016653375198073972,487021418.62141865,0.751589347089163
2010-03-05,7.819635,7.676421,7.846421,7.665349,899619311.619312,0.03910582232055648,0.038360557094868984,7.548778199999999,7.362782000000001,7.2358231,,0.016515760739804472,0.015636733286100563,0.01300308355339545,1.0358808793719758,1.0620489646440705,1.0806835507075898,0.07003222562039446,0.08568449840909254,0.023156068026193084,0.01865635040079218,1.457706920481292,535409921.80992174,1.6802440055242194
2010-03-08,7.824278,7.857492,7.860349,7.794635,429889385.889386,0.0005937617292879338,0.0005935855225387828,7.6208496,7.429439100000001,7.27800165,,0.01672972476481355,0.015068986372892841,0.012796633924409898,1.0266936641814843,1.0531451829250473,1.0750585636374512,0.04827985183658834,0.09312633221784572,0.008398730208717,-0.004227048528970831,-0.522142999447637,539316354.1163541,0.7971005933868641
2010-03-09,7.964992,7.796778,8.035706,7.781778,920259560.25956,0.01798427918844392,0.01782447516866074,7.722063799999999,7.522156899999999,7.32960875,,0.01593233902914664,0.01219083368604004,0.012709091167486551,1.031458973441789,1.058870760858498,1.0866871986857416,0.06784774902428903,0.13174232794444407,0.031880509107855885,0.02157480949181827,1.1406891876515188,573810963.4109634,1.603767824143977
2010-03-10,8.029992,7.993903,8.052849,7.971421,596217168.217168,0.008160711272528598,0.008127592726881374,7.832849399999999,7.6085282,7.3807694,,0.015113606458462013,0.012080551202944892,0.01268382271242139,1.0251686953153984,1.0553936042452994,1.087961371615268,0.07409353370971683,0.1205246125639261,0.010140483328003295,0.004514565663356135,-0.35212064729976356,587376083.7760837,1.0150518291181474
2010-03-11,8.053563,7.996778,8.053563,7.975706,405698957.698958,0.002935370296757611,0.0029310705096246455,7.938491999999999,7.6924566,7.43502645,,0.015669473794547646,0.012303584697555436,0.012387450479457007,1.0144953222853914,1.0469429232788912,1.0831922460746592,0.07019115389981856,0.11633650431318232,0.009667398144150697,0.007100984921677272,-0.3195449924528424,561406284.6062845,0.7226476953022989
2010-03-12,8.092849,8.120349,8.133206,8.062492,416322896.322896,0.004878089362434945,0.004866230036119483,7.9931348,7.7709565,7.4849014,,0.006782793400615504,0.012434719547303762,0.012127163614181558,1.012474980404434,1.0414225069976906,1.081223194202665,0.03493948246945022,0.10741859780920504,0.008737837564990875,-0.0033865539522993236,0.026186753557847053,552292499.4924995,0.7538087095252142
2010-03-15,7.994278,8.049278,8.053563,7.866064,493500857.500858,-0.012180012255263772,-0.01225479647338858,8.0271348,7.823992199999999,7.52679425,,0.010907982035873596,0.013596616869564992,0.0128230194629786,0.9959067835761273,1.0217645666875794,1.0621092771334888,0.021727244354047937,0.07105608432886679,0.023454150581203297,-0.00683291097661167,0.18538005442319827,546633257.0332571,0.9028006458648993
2010-03-16,8.016063,8.006421,8.034992,7.946778,446906990.906991,0.0027250741092565978,0.002721367826542669,8.037349,7.879706399999999,7.5643835,7.39132404,0.007846782960185268,0.01342597618895627,0.012640381540658248,0.9973516143195972,1.017304781812683,1.059711343297177,0.006411933621528032,0.07469471790893079,0.011004654030289017,0.0012042834120265797,-0.09441496582158626,534669438.6694387,0.8358566220264046
2010-03-17,8.004278,8.032135,8.087492,7.973921,450956438.956439,-0.0014701730762347598,-0.0014712548410561444,8.0322062,7.9325278,7.602901350000001,7.398545459999999,0.006863232034370283,0.013633542438769491,0.012550925198364985,0.9965229727294601,1.009045061272902,1.052792563196943,-0.003202244784303754,0.07065402329354042,0.01418878754585978,-0.0034681936994337007,0.009061053265758234,542541167.7411678,0.8311930333949857
2010-03-18,8.023206,8.003563,8.035706,7.950349,342108794.108794,0.0023647354577140955,0.002361943870865057,8.0261348,7.9823134,7.6416905999999996,7.40588116,0.0067936738826806205,0.01371059262224023,0.012544560916214822,0.9996350920993752,1.0051229008372435,1.0499255230249704,-0.0037693875369200214,0.06615718870218656,0.010638764603576082,0.002454281924188052,-0.24137064125202434,540148036.1480362,0.6333611736302482
2010-03-19,7.937488,8.028206,8.044278,7.901064,559445151.445151,-0.010683759085831745,-0.010741240216227474,7.9950626,7.9940986999999994,7.67844035,7.41393822,0.007134554524893289,0.008673313541875147,0.012796063279955045,0.9927987305565312,0.992918438697786,1.0337370140539022,-0.019197318521573692,0.015071419573931655,0.01804273593862446,-0.011299909344628269,0.6352843337527356,506130620.1306201,1.1053374943028969
2010-03-22,8.026778,7.873921,8.071421,7.862492,456418992.418992,0.011249150864858004,0.011186349701567112,8.0015626,8.0143487,7.7218939,7.42405964,0.007942962649740403,0.009184840875163558,0.012588295759031467,1.0031513094704778,1.0015508808594766,1.0394830729285207,0.004065407782916752,0.025880982245262807,0.026028999431652558,0.019413072597502568,-0.1841577476541234,508783580.78358066,0.8970788556424292
2010-03-23,8.155706,8.058563,8.170706,8.003563,602429310.42931,0.01606223568161469,0.015934602872383418,8.029491199999999,8.0334201,7.7777885,7.43575962,0.010547860846666507,0.00884071384409203,0.011590502644261744,1.0157189038329106,1.0152221467915017,1.0485893258732866,0.017420397020332823,0.023944029071215622,0.02049399524700858,0.012054630583641385,0.31990412413925307,477000555.8005557,1.2629530576085928
2010-03-24,8.191778,8.129992,8.22142,8.125349,598281526.281526,0.00442291568626918,0.004413163339981703,8.0669912,8.0495987,7.829063450000001,7.44951676,0.010175713992179463,0.008647184765029547,0.011322191837793842,1.0154688156843408,1.0176629053570085,1.0463292387801504,0.023424973495423274,0.020147716211921463,0.011727734809219714,0.00759976147578001,-0.006885096850331118,477206991.60699147,1.2537149220442407
2010-03-25,8.094635,8.247135,8.24892,8.080349,543267239.267239,-0.011858597730553644,-0.011929471768999902,8.081277,8.0537059,7.87308125,7.46303818,0.012668579929017779,0.009679085548289893,0.01206438763710593,1.0016529565809957,1.0050820206881406,1.028140666019419,0.008902800202313266,0.005099854561266826,0.020825027935169407,-0.01849126999861162,-0.09195384546839513,490963819.7638195,1.1065321259896101
2010-03-26,8.24642,8.176778,8.28392,8.162492,640873180.873181,0.018751308737206873,0.018577670222129267,8.143063399999999,8.069063,7.92000975,7.477502439999999,0.012226300366155143,0.011237062357173791,0.012310902960204496,1.0126925942882874,1.0219798754824445,1.0412133646678907,0.03892062576976496,0.01897613559823008,0.014724935183994977,0.008517046690028758,0.17966469271659613,513418848.21884805,1.2482463062984488
2010-03-29,8.299635,8.32142,8.352488,8.272135,540743680.743681,0.0064531032860319915,0.006432371158264247,8.1976348,8.099598700000001,7.961795449999999,7.49390244,0.012067841690497134,0.010125775664479277,0.011780412886174929,1.0124426377227735,1.0246970630779522,1.0424325834695993,0.03399334079004057,0.038196945365172486,0.009681510090503833,-0.002617942610756277,-0.156239179790727,518143130.5431304,1.0436183534400236
2010-03-30,8.423027,8.450088,8.48142,8.366063,527309827.309827,0.014867159820883602,0.014757726904845654,8.251099,8.1402951,8.01000075,7.515270259999999,0.011847518993606313,0.010694373866764386,0.011871994621212653,1.0208369818372074,1.0347323894928575,1.0515638216388432,0.03277717465538843,0.050768563071422745,0.013695432770190514,-0.003202451856122656,-0.024843292510378423,526183414.183414,1.0021407233600494
2010-03-31,8.392849,8.410349,8.450349,8.373563,430658658.658659,-0.0035827974907357563,-0.0035892310810966437,8.291313200000001,8.1791522,8.05584,7.529527400000001,0.01271239769298331,0.010856377742242252,0.012044329565581055,1.0122460456565552,1.0261270110611218,1.0418341228226975,0.024545464977200337,0.04854541533914758,0.009148979089222083,-0.002080769775427877,-0.18329104379535777,524153636.153636,0.821626769240665
2010-04-01,8.427492,8.481777,8.526063,8.312492,603144599.144599,0.004127680600473305,0.00411918509669727,8.3578846,8.2195808,8.100947099999999,7.54684524,0.008863146519624164,0.010826629282325709,0.012049141344364307,1.0083283514108343,1.0252946232975777,1.0403094719628525,0.04112069290338605,0.05038958241879876,0.025342177720251758,-0.006400191846590446,0.4005165971193272,550257216.6572164,1.0961139279711234
2010-04-05,8.517491,8.391956,8.518206,8.384634,684505960.505961,0.010679215121176977,0.010622595051933121,8.412098799999999,8.2775811,8.135839899999999,7.568572359999999,0.0069779601744701415,0.00940683711619316,0.009260754691741197,1.012528645051102,1.0289830926573464,1.046909858685887,0.03287135508499439,0.07307135456456737,0.01568208290446085,0.014958967849688354,0.13489528294997832,562763297.5632975,1.2163301399892203
2010-04-06,8.554991,8.507134,8.579991,8.464277,447017199.017199,0.004402704974974414,0.00439304142288987,8.46317,8.3304024,8.17237555,7.598422320000001,0.007042011726492815,0.009321447715109277,0.009219077174754049,1.0108494807501207,1.026960114195684,1.0468181433487842,0.030767136145143592,0.06580635467929952,0.013525905521116334,0.005625513833448339,-0.34694915046936803,561823118.2231181,0.7956546900935358
2010-04-07,8.592849,8.56142,8.639991,8.523566,628500752.500753,0.004425253048191413,0.004415490406764163,8.497134399999998,8.374116699999998,8.2037684,7.62522588,0.005061361087626391,0.00869073335432333,0.008657867650450657,1.011264338716356,1.026120044398235,1.0474270580334764,0.020161635478551876,0.05359965158135904,0.01354905689603059,0.0036710031747069134,0.4059878543433213,564430262.4302624,1.1135135628529604
2010-04-08,8.569634,8.587134,8.62642,8.50142,572987056.987057,-0.0027016650705719014,-0.0027053211541422074,8.532491400000001,8.4119023,8.230750500000001,7.6495187,0.004735751654181722,0.009052294781667275,0.008712855974483203,1.0043530779298528,1.0187510142622556,1.0411728553793484,0.021063765117184996,0.04612625000335724,0.01458638723660777,-0.002037932562831798,-0.08832717429981052,561900815.5008156,1.0197298903657228
2010-04-09,8.635349,8.622491,8.63892,8.587849,334182910.18291,0.0076683554980292445,0.007639103109972825,8.5740628,8.465973700000001,8.2598398,7.67373726,0.0049829956304680645,0.006988886196265622,0.008766730757243095,1.0071478599386978,1.0200065941617558,1.0454620439490847,0.024664158684457815,0.06679905888282778,0.0059141790331809765,0.0014912164013855848,-0.41677057778556637,540992382.5923827,0.6177220251818301
2010-04-12,8.653206,8.649991,8.681063,8.636063,333215677.215677,0.0020678955766584295,0.0020657604236094633,8.601205799999999,8.5066523,8.287857650000001,7.70445152,0.003841271838446597,0.0055938209264189565,0.008766507237861543,1.0060456872221337,1.0172281286258755,1.0440823630700269,0.015933682818097594,0.04932879964881742,0.005200384689790111,0.00037167668729376203,-0.0028943220546604476,510226632.2266323,0.6530738620238651
2010-04-13,8.658206,8.637849,8.67142,8.611063,306210406.210406,0.0005778205210875687,0.0005776536470893265,8.621848799999999,8.542509399999998,8.321054049999999,7.740427920000001,0.003915180513328792,0.005712926708092784,0.008005061966060177,1.004216868196529,1.0135436315703676,1.0405179377485236,0.012064887034948457,0.04320322520207198,0.006971074608296427,0.0023567209845877864,-0.08104441913095106,486773304.77330476,0.6290616252117837
2010-04-14,8.774634,8.759991,8.77892,8.716777,404074620.07462,0.013447127499623068,0.013357517319826644,8.658205800000001,8.5776701,8.358982600000001,7.776827880000001,0.006380383652077942,0.0054304510511867556,0.008267968717899117,1.0134471509097185,1.022962400943818,1.0497251184611869,0.021155381643503945,0.04174354421516169,0.007082118752759254,0.001671577059839593,0.3195979361882584,474449784.04978406,0.8516699420232435
2010-04-15,8.889991,8.777848,8.89392,8.768206,376784056.784057,0.013146645204802798,0.013060978071488573,8.722277199999999,8.6273843,8.40326825,7.814727840000001,0.0060132243569739,0.005373430580451097,0.008352150407424198,1.0192282125589864,1.0304387391205003,1.0579206489094288,0.03738281004766364,0.059233997895112855,0.014141071683874632,0.012775682604665705,-0.06753842467394577,469062323.86232394,0.8032707757927882
2010-04-16,8.835705,8.877491,8.969277,8.73392,750544614.544615,-0.0061064178805130265,-0.006125138298884607,8.7623484,8.6682056,8.443893200000002,7.849134939999999,0.008493087366805851,0.006566166532450914,0.008715431938263145,1.0083717967662642,1.019323422600867,1.0464017948497975,0.02320184163952166,0.04843825422794823,0.02663703688613421,-0.0047069605590136145,0.9919755123151832,483802325.4023255,1.5513456119097178
2010-04-19,8.82392,8.822491,8.853205,8.634634,566922530.922531,-0.0013337928326038195,-0.0013346831259966566,8.7964912,8.6988485,8.4882148,7.888434900000001,0.008876869467446391,0.006461110281592348,0.008063558427813923,1.0031181523833048,1.0143779374936808,1.0395495646505082,0.019728410487396042,0.035976439540705174,0.024770283502117057,0.00016197239532462007,-0.24465179026498618,472043982.4439825,1.2009951445357272
2010-04-20,8.735348,8.87642,8.901777,8.676956,738324646.324646,-0.010037715663786528,-0.010088433209283886,8.8119196,8.716884199999999,8.5236433,7.923527720000001,0.01091859498375895,0.007739014570844078,0.008627447611729153,0.9913104518112036,1.0021181651122544,1.0248373486018592,0.008909697921255288,0.02108207945513918,0.025736925420715765,-0.01589289375671717,0.3023378081714252,501174727.17472726,1.473188104449728
2010-04-21,9.257848,9.243026,9.294634,9.133205,982392182.392182,0.05981444585836759,0.05809384172373603,8.908562400000001,8.783384100000001,8.5787504,7.970027679999999,0.02861271124501595,0.019877639017373223,0.014981210817282306,1.0392078524364379,1.0540183481216536,1.07916043343562,0.055069419419658816,0.07738981564787184,0.017436989676218498,0.0016035873965948792,0.33056940098437115,536563870.16387004,1.8308951403905618
2010-04-22,9.516758,9.222848,9.526776,9.149991,793424053.424053,0.027966542548549134,0.027582620344336742,9.033915799999999,8.8780965,8.6449994,8.02022726,0.02962775053772644,0.020459645736843828,0.015719400126149505,1.0534477197584684,1.0719367603179353,1.1008396368425428,0.0705025460655695,0.11052093940067897,0.03959173911956151,0.0318675966469358,-0.19235508217093167,558607569.8075697,1.4203603680082124
2010-04-23,9.67249,9.571062,9.720705,9.535705,796954212.954213,0.01636397605150841,0.016231529147363245,9.2012728,8.9818106,8.723892150000001,8.07430862,0.027426388116725965,0.020500231747890924,0.01513283401194523,1.0512121757763773,1.0768975689600937,1.1087356232389918,0.0947049499728656,0.12010412086413647,0.019126409021875495,0.010597361086993303,0.004449272132506676,604884700.0847,1.3175307837057513
2010-04-26,9.62499,9.70999,9.730705,9.578205,479068523.068523,-0.004910834748859894,-0.004922932520849024,9.3614868,9.078989,8.79282065,8.12490142,0.02811292907911846,0.020973743989388994,0.015258884968133013,1.0281475801472049,1.0601389648120512,1.0946419110686627,0.09078391463204571,0.11230334745295556,0.01584417230563355,-0.008753871013255326,-0.39887572550413675,619469984.6699846,0.7733522768237773
2010-04-27,9.358562,9.545348,9.565705,9.304276,709342405.342405,-0.027680859928166268,-0.02807119500407926,9.4861296,9.1490246,8.845767,8.16894424,0.0331438054871841,0.02417701713777526,0.017209566837307583,0.9865521972206662,1.0229027037483316,1.05797066551719,0.07134392356206054,0.08088927429077097,0.027934740401356503,-0.01956827556208547,0.480670031917219,659783184.5831845,1.0751144041213014
2010-04-28,9.342848,9.401776,9.428562,9.157491,758400638.400638,-0.0016791041187737,-0.0016805153941012684,9.5031296,9.205846,8.89175805,8.21051564,0.021347326043097123,0.0242759854598433,0.01716661972800927,0.983133808887548,1.0148820651572925,1.0507312443122538,0.009181399392169887,0.06475643314581547,0.029013743988984854,-0.006267751965160611,0.06916015832234401,695215786.4157864,1.090885237676497
2010-04-29,9.594276,9.393562,9.642848,9.357491,558839538.839539,0.026911280157827733,0.02655553983198061,9.5186332,9.276274500000001,8.951829400000001,8.25772274,0.021029421985756358,0.025068600671658656,0.01767962991486995,1.007946813204232,1.0342811653536126,1.071767073666529,0.00814542095112647,0.07922223993252642,0.029742421418771064,0.021367187441782086,-0.26313413973641386,713421334.6213344,0.7833232785730421
2010-04-30,9.324634,9.618205,9.663205,9.321419,542463246.463246,-0.028104465620959918,-0.028506955216223935,9.449062,9.3251674,8.9966865,8.299267,0.022669940706827568,0.027302861092575098,0.01933330078056784,0.9868317087981855,0.9999427999544545,1.0364520315340542,-0.03596343857682982,0.05533559574476499,0.03665409280407135,-0.030522431160492008,-0.029304104735143333,692613197.8131976,0.7832124022123412
2010-05-03,9.51249,9.422848,9.567133,9.388562,454340578.340578,0.020146206274691325,0.019945956509048818,9.426562,9.3940244,9.04643645,8.34546694,0.02582312974030637,0.027529309879828857,0.019587552961023436,1.0091155184679206,1.0126107400785547,1.051517915653959,-0.011688323832024783,0.07803447900706262,0.01877226677767859,0.009513259685394432,-0.16244910359772846,681355002.5550023,0.6668191715579301
2010-05-04,9.238562,9.388919,9.403205,9.169634,723820043.820044,-0.028796666277704386,-0.02921942610217713,9.402562,9.444345799999999,9.080615,8.38708404,0.02610297034145269,0.029457445975605578,0.0210566558316367,0.9825579453770154,0.9782108994780773,1.0173938659441017,-0.01282248277032294,0.05760663456109594,0.025282181361125197,-0.016014303670102984,0.5931221606128732,679904542.3045421,1.0645906870494644
2010-05-05,9.142312,9.036777,9.219276,8.883205,883104027.104027,-0.010418288040931034,-0.010472938309999538,9.3624548,9.4327922,9.10808815,8.429174,0.02634211048568182,0.022828833430247594,0.02130322376111155,0.9764866368166606,0.9692052794293508,1.0037575229220854,-0.021464118863969484,-0.012479790119690803,0.03675995743746226,0.011678389319554937,0.22006019955366707,669975726.7757267,1.3181134656235758
2010-05-06,8.794634,9.065348,9.223205,7.116064,1285860853.860854,-0.038029548761844945,-0.038771544756829375,9.2025264,9.3605798,9.11933815,8.461741100000001,0.023064386852435257,0.02305623595265084,0.02320801928113149,0.9556760413096995,0.9395394503233657,0.9643938908000685,-0.08334573656209188,-0.07587920171974527,0.23959393875856577,-0.029862505002565803,0.4560695166090363,719219406.8194067,1.7878561697150208
2010-05-07,8.423563,8.70392,8.806063,8.043206,1676018844.018844,-0.04219288716278591,-0.0431088648773413,9.0223122,9.2356871,9.108748850000001,8.48592678,0.02548723604601206,0.023714723026335614,0.025115933901555147,0.9336368342474338,0.9120667372977588,0.9247771717846847,-0.09663339065104326,-0.12912156021872345,0.09056227157083058,-0.03221042932379898,0.3034216252765791,807125869.9258697,2.076527226382643
2010-05-10,9.071062,8.937491,9.094634,8.876063,984305816.305816,0.07686759154053924,0.07405644868548293,8.9340266,9.1802943,9.12964165,8.52119102,0.04927084355249931,0.03723983104004452,0.0305657019297397,1.015338593238574,0.9881014380987764,0.9935835761965531,-0.04640509477539534,-0.057551020832229516,0.02409541462730593,0.014945022042539667,-0.41271196334189353,857649599.2495991,1.1476782792961542
2010-05-11,9.161419,8.994277,9.281776,8.94642,850352086.352086,0.009961016692422664,0.009911732774036824,8.918598,9.16058,9.1548023,8.55514098,0.048321757701327184,0.03662326931733517,0.03060182858401172,1.0272263645025823,1.0000915880872172,1.0007227572789856,-0.008350109032119857,-0.021065522673248127,0.03660524641433831,0.018583150152035578,-0.13608954426020758,871750567.3505672,0.9754534361090057
2010-05-12,9.360348,9.258741,9.397491,9.239276,654378154.378154,0.021713775999111062,0.02148138993347346,8.9622052,9.16233,9.184088,8.59316952,0.04885032999546514,0.03735277176400823,0.03080174530997456,1.0444246467376133,1.0216121881661104,1.0191918892763223,0.02384910950315411,0.0018730905180091018,0.016902683532706287,0.010974170246256975,-0.23046210519061328,861348318.9483188,0.7597137417962697
